x	y	label
0.476958525345622	0.9325446442951	SPRING BRANCH
0.476958525345622	0.9325446442951	SPRING BRANCH
0.476958525345622	0.9325446442951	SPRING BRANCH
0.476958525345622	0.9325446442951	SPRING BRANCH
0.476958525345622	0.9325446442951	SPRING BRANCH
0.476958525345622	0.9325446442951	SPRING BRANCH
0.476958525345622	0.9325446442951	SPRING BRANCH
0.476958525345622	0.9325446442951	SPRING BRANCH
0.476958525345622	0.9325446442951	SPRING BRANCH
0.476958525345622	0.9325446442951	SPRING BRANCH
0.476958525345622	0.9325446442951	SPRING BRANCH
0.476958525345622	0.9325446442951	SPRING BRANCH
0.476958525345622	0.9325446442951	SPRING BRANCH
0.476958525345622	0.9325446442951	SPRING BRANCH
0.476958525345622	0.9325446442951	SPRING BRANCH
0.476958525345622	0.9325446442951	SPRING BRANCH
0.476958525345622	0.9325446442951	SPRING BRANCH
0.476958525345622	0.9325446442951	SPRING BRANCH
0.476958525345622	0.9325446442951	SPRING BRANCH
0.476958525345622	0.9325446442951	SPRING BRANCH
0.476958525345622	0.9325446442951	SPRING BRANCH
0.476958525345622	0.9325446442951	SPRING BRANCH
0.476958525345622	0.9325446442951	SPRING BRANCH
0.476958525345622	0.9325446442951	SPRING BRANCH
0.476958525345622	0.9325446442951	SPRING BRANCH
0.476958525345622	0.9325446442951	SPRING BRANCH
0.476958525345622	0.9325446442951	SPRING BRANCH
0.476958525345622	0.9325446442951	SPRING BRANCH
0.476958525345622	0.9325446442951	SPRING BRANCH
0.476958525345622	0.9325446442951	SPRING BRANCH
0.476958525345622	0.9325446442951	SPRING BRANCH
